uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"24189b57-4215-4b6f-9147-9f32ad24ee96","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.10896","ok","liana","Live",1.5,130,,,,,,,,,,,,,"Type K; Measurement point changed due to new rooting point","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"9d18ce83-957f-4fbf-aa4d-41738beb1351","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.10896","ok","liana","Live",1.3,130,,,,,,,,,,,,,"Type K","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"473fd153-c19b-4c4d-8f14-81397aed7fd9","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03644","ok",,"Downed",,,,,,,,,,,,,,,"Tag likely remains for CDW; under log","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"09ca9659-b25b-4c3c-90e1-53e46526013f","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03650","ok",,"Downed",,,,,,,,,,,,,,,"Tag remains for CDW","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"c64bdb6b-7fb5-486e-87d6-0d40be1b9eb0","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03639","ok","single shrub","Standing dead",1.5,130,2.9,,,,2.3,2.0,,"inverted cone",1.9,10,0.20,0.11,"Unknown cause of death","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"6b4b95f8-2e43-4fde-a3ae-fdcf3a68e840","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03631","ok","single shrub","Standing dead",5.5,130,1.6,,,,3.5,3.3,,"inverted cone",7.9,10,0.19,0.09,"Unkown cause of death","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"cd96a555-c97a-45fc-b96e-f0a50446da05","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.10875","ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag removed no longer ascends","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"80fef390-1929-447e-b6eb-d32f5be1dc9a","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03651","ok",,"Downed",,,,,,,,,,,,,,,"Tag remains for CDW","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"b01f546b-902b-442f-8f29-5b41568117f4","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.03639","ok","single shrub","Standing dead",1.1,130,2.9,,,,2.3,2.0,,"inverted cone",1.7,10,0.20,0.11,"Unknown cause of death","cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
"15c4cc30-50a4-4389-b463-70e89bbe19ff","SCBI_061.basePlot.vst","2018-11-01","vst_SCBI_2018","D02","SCBI","SCBI_061",,"NEON.PLA.D02.SCBI.10844","ok","liana","Live",2.4,130,,,,,,,,,,,,,,"cJDN8FQ+G8BHe8OkvD5PMz1h/kcM7qXCzeFqTpXsSj4=","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",
