"year","sp","position","tree","resist.value","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","p50.MPa","p80.MPa","elev.m","distance.ln.m","dbh_old.mm","dbh_old.cm","dbh.ln.cm","sap_ratio","height.ln.m","height.m","position_all","TWI"
"1966","qual","canopy","102271",1.03,"ring",8.52441666668513,75.8048078175039,-2.58412,0.611091343,0.853424725209232,1.54106506884976,310,4.69639994041215,663.520651211281,66.352065121128,4.19497488495291,0.136688520886628,3.43884623695419,31.1509965580415,"co-dominant",7.61862787341882
"1977","qual","canopy","102271",0.81,"ring",8.52441666668513,75.8048078175039,-2.58412,0.611091343,0.853424725209232,1.54106506884976,310,4.69639994041215,683.646980151454,68.3646980151454,4.22485658050775,0.133992016490039,3.45522140611825,31.6652987970948,"co-dominant",7.61862787341882
"1999","qual","canopy","102271",0.94,"ring",8.52441666668513,75.8048078175039,-2.58412,0.611091343,0.853424725209232,1.54106506884976,310,4.69639994041215,711.278740716542,71.1278740716542,4.26447930037039,0.130499425159066,3.47693465660297,32.3603742265582,"co-dominant",7.61862787341882
"1966","qupr","canopy","60348",1.09,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,291,3.9767440585787,493.800123303354,49.3800123303354,3.89954573362003,0.228997234097827,3.36855884594864,29.0366506031792,"dominant",5.90047666988397
"1977","qupr","canopy","60348",0.86,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,291,3.9767440585787,504.106299044969,50.4106299044969,3.92020206364228,0.227737297026717,3.38407174979535,29.4906053465041,"dominant",5.90047666988397
"1999","qupr","canopy","60348",1.08,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,291,3.9767440585787,542.52564118775,54.252564118775,3.99365025616583,0.223322916770992,3.43923134238054,31.1629952860914,"dominant",5.90047666988397
"1966","qupr","canopy","90653",1.18,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,292,4.36472773119927,359.726933614922,35.9726933614922,3.58276013289965,0.249395463714573,3.13065285980764,22.8889179201274,"co-dominant",4.95242397191513
"1977","qupr","canopy","90653",0.83,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,292,4.36472773119927,374.821192089216,37.4821192089216,3.62386399816561,0.246629755903468,3.16152186262238,23.6064944473777,"co-dominant",4.95242397191513
"1999","qupr","canopy","90653",0.82,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,292,4.36472773119927,409.459286393255,40.9459286393255,3.71225238262922,0.240805891265727,3.22790153935454,25.2266642267191,"co-dominant",4.95242397191513
"1966","qupr","canopy","40538",1.07,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,295,3.95632114830167,425.920533304291,42.5920533304291,3.75166769433506,0.238261840245212,3.25750243844563,25.9845579985254,"co-dominant",5.45450982156068
"1977","qupr","canopy","40538",0.85,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,295,3.95632114830167,456.674383172729,45.6674383172729,3.82138553447579,0.233839731766612,3.30986053639132,27.3813065097899,"co-dominant",5.45450982156068
"1999","qupr","canopy","40538",0.88,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,295,3.95632114830167,502.116260826109,50.2116260826109,3.91624659515477,0.227977927813751,3.38110119296123,29.4031318141233,"co-dominant",5.45450982156068
"1966","qupr","canopy","60333",1.06,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,294,4.07445190509916,271.361537832738,27.1361537832738,3.30086692672469,0.269406777756245,2.91895106197024,18.5218489948645,"co-dominant",5.20224050326214
"1977","qupr","canopy","60333",0.79,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,294,4.07445190509916,301.433599680545,30.1433599680545,3.40596466568627,0.26172594038431,2.99787946393039,20.042989944809,"co-dominant",5.20224050326214
"1999","qupr","canopy","60333",0.87,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,294,4.07445190509916,336.937854572503,33.6937854572503,3.51731341255638,0.253876475446564,3.08150237282984,21.7911161967872,"co-dominant",5.20224050326214
"1966","qupr","canopy","40529",0.88,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,3.98690825043017,400.072306074233,40.0072306074233,3.68906020296346,0.242317958142133,3.21048421242556,24.7910874713736,"co-dominant",5.50207901756649
"1977","qupr","canopy","40529",1.16,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,3.98690825043017,414.614781756054,41.4614781756054,3.72476475942576,0.239994792742303,3.23729833432874,25.4648312692697,"co-dominant",5.50207901756649
"1999","qupr","canopy","40529",1.12,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,3.98690825043017,453.930978883686,45.3930978883686,3.81536006459918,0.234218051821966,3.30533540851398,27.2576825145301,"co-dominant",5.50207901756649
"1966","qupr","canopy","50323",0.96,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,294,3.94549675305226,437.264594071295,43.7264594071295,3.77795339729746,0.236583007678422,3.27724300137039,26.5026042399778,"co-dominant",5.46642900909714
"1977","qupr","canopy","50323",0.91,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,294,3.94549675305226,474.869194880729,47.4869194880729,3.86045429391832,0.231404210118969,3.33920117473266,28.1965935551971,"co-dominant",5.46642900909714
"1999","qupr","canopy","50323",0.86,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,294,3.94549675305226,520.308815440668,52.0308815440668,3.95183741815439,0.225823485735716,3.40782990103395,30.1996368971072,"co-dominant",5.46642900909714
"1966","qupr","canopy","60187",0.95,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,290,3.99433665738983,511.334943067158,51.1334943067158,3.93443974837057,0.226873621183179,3.3947642510263,29.8076255294281,"co-dominant",6.08007343553716
"1977","qupr","canopy","60187",0.94,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,290,3.99433665738983,531.981328954177,53.1981328954177,3.97402329978093,0.224492611841319,3.42449149813547,30.7070263006804,"co-dominant",6.08007343553716
"1999","qupr","canopy","60187",0.98,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,290,3.99433665738983,575.052973291771,57.5052973291771,4.05187707102378,0.219894628010299,3.48295968033886,32.5559347862973,"co-dominant",6.08007343553716
"1966","qupr","canopy","60161",1.03,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,293,4.17938739237544,768.750280407281,76.8750280407281,4.34218109088405,0.203690213943245,3.70097799925392,40.4868811434326,"co-dominant",6.08124612028015
"1977","qupr","canopy","60161",0.7,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,293,4.17938739237544,788.341001824861,78.8341001824861,4.36734564668996,0.202351835736604,3.71987658066416,41.2593015987597,"co-dominant",6.08124612028015
"1999","qupr","canopy","60161",0.95,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,293,4.17938739237544,829.862047805888,82.9862047805887,4.41867438651982,0.199653132312402,3.75842446427639,42.8808124770906,"co-dominant",6.08124612028015
"1966","qupr","canopy","70334",1.23,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,301,4.52983442305175,464.477166552651,46.4477166552651,3.83832730700671,0.232779884845531,3.32258380756204,27.7319119921329,"co-dominant",5.58118299893624
"1977","qupr","canopy","70334",1.03,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,301,4.52983442305175,496.267654048044,49.6267654048044,3.90453031328248,0.228692447905556,3.37230226527514,29.145550664351,"co-dominant",5.58118299893624
"1999","qupr","canopy","70334",1.16,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,301,4.52983442305175,556.193578724875,55.6193578724875,4.01853130383604,0.221850359348286,3.45791700918086,31.7507710213503,"co-dominant",5.58118299893624
"1966","qupr","canopy","192070",1.16,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.75519324718805,448.7791345925,44.87791345925,3.80394576858399,0.234936710170159,3.29676327220657,27.0250245571233,"co-dominant",5.60810058950691
"1977","qupr","canopy","192070",0.69,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.75519324718805,471.059999237711,47.1059999237711,3.85240037982593,0.231903820405629,3.33315268524928,28.0265614925566,"co-dominant",5.60810058950691
"1999","qupr","canopy","192070",1.29,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.75519324718805,493.861051067335,49.3861051067335,3.89966911148612,0.228989684276936,3.36865150272608,29.0393411702992,"co-dominant",5.60810058950691
"1966","qupr","canopy","192068",1.01,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.6797045661212,447.712128467688,44.7712128467688,3.80156536249948,0.235086912882111,3.29497558723711,26.9767554847258,"co-dominant",5.7830788689162
"1977","qupr","canopy","192068",1.05,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.6797045661212,463.065017635155,46.3065017635155,3.83528237809105,0.232969950142782,3.32029706594638,27.6685687273411,"co-dominant",5.7830788689162
"1999","qupr","canopy","192068",1.41,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.6797045661212,495.028822639298,49.5028822639298,3.90203089543362,0.228845217003638,3.37042520247065,29.0908939483749,"co-dominant",5.7830788689162
"1966","qupr","canopy","192130",1.22,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,311,5.10746584213493,261.878491686937,26.1878491686937,3.26529553100421,0.272068608395157,2.89223694378416,18.033604675725,"co-dominant",6.25561898561313
"1977","qupr","canopy","192130",0.95,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,311,5.10746584213493,283.922414450157,28.3922414450157,3.34611591928858,0.266066621919694,2.95293305538573,19.1620748116033,"co-dominant",6.25561898561313
"1999","qupr","canopy","192130",1.16,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,311,5.10746584213493,325.701357534667,32.5701357534667,3.48339578733186,0.256236930321903,3.05603023628622,21.2430596280902,"co-dominant",6.25561898561313
"1966","qupr","canopy","152044",1.85,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,3.73760062320048,244.965840842614,24.4965840842614,3.19853368269791,0.27715208683656,2.84209879570613,17.1517257557383,"co-dominant",4.6309733893452
"1977","qupr","canopy","152044",0.83,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,3.73760062320048,269.708110432903,26.9708110432903,3.29475520875326,0.269861846055658,2.9143611617737,18.4370303599645,"co-dominant",4.6309733893452
"1999","qupr","canopy","152044",0.93,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,3.73760062320048,322.135120504648,32.2135120504648,3.4723859934272,0.257008839502266,3.04776188106383,21.0681386161545,"co-dominant",4.6309733893452
"1966","qupr","canopy","162415",1.01,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,319,5.24269386019294,270.545042744151,27.0545042744151,3.29785350804437,0.269631034466593,2.91668798454132,18.4799800107083,"co-dominant",5.06279607583424
"1977","qupr","canopy","162415",0.59,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,319,5.24269386019294,299.180228507539,29.9180228507539,3.39846106973144,0.262265409020673,2.99224426336831,19.9303613171073,"co-dominant",5.06279607583424
"1999","qupr","canopy","162415",1,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,319,5.24269386019294,336.734139961301,33.6734139961301,3.51670862381924,0.253918334480601,3.08104817648825,21.7812209988829,"co-dominant",5.06279607583424
"1966","qupr","canopy","192074",1.14,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.74568918377637,284.891551602153,28.4891551602153,3.34952349416403,0.265817136337155,2.95549214411719,19.2111750604757,"co-dominant",5.76435812169259
"1977","qupr","canopy","192074",0.73,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.74568918377637,317.019500231347,31.7019500231347,3.45637819391665,0.258136190709373,3.03574002363141,20.8163768117544,"co-dominant",5.76435812169259
"1999","qupr","canopy","192074",1,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,312,4.74568918377637,365.661441922765,36.5661441922765,3.59912279024144,0.248290050768224,3.14294121547132,23.1719203402914,"co-dominant",5.76435812169259
"1966","qupr","canopy","172517",1.15,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,322,5.35743048030494,146.232987061716,14.6232987061716,2.68261605856818,0.320699179640697,2.4546446599847,11.6422958401943,"co-dominant",4.99422412481021
"1977","qupr","canopy","172517",0.71,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,322,5.35743048030494,158.467126490266,15.8467126490266,2.76296207496524,0.313379091008935,2.51498451829889,12.3664173244534,"co-dominant",4.99422412481021
"1999","qupr","canopy","172517",0.91,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,322,5.35743048030494,182.070845065646,18.2070845065646,2.90181077694373,0.301220017964687,2.61925989348474,13.7255614475567,"co-dominant",4.99422412481021
"1966","qupr","canopy","202230",1.01,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,316,4.26418227389776,493.00805738403,49.300805738403,3.89794042449324,0.229095494018487,3.36735325879443,29.0016654832535,"co-dominant",4.24025759396477
"1977","qupr","canopy","202230",0.8,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,316,4.26418227389776,511.741024798231,51.1741024798231,3.935233593139,0.226825579194476,3.39536042844739,29.8254014610231,"co-dominant",4.24025759396477
"1999","qupr","canopy","202230",0.87,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,316,4.26418227389776,542.941700959567,54.2941700959567,3.99441685646054,0.22327737554724,3.43980705920187,31.180941512157,"co-dominant",4.24025759396477
"1966","qupr","canopy","10731",1.16,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,289,4.13375902673549,566.257867143026,56.6257867143026,4.036464477116,0.220796058424859,3.47138482231412,32.1812769518662,"co-dominant",4.30621934800701
"1977","qupr","canopy","10731",0.86,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,289,4.13375902673549,577.943898133696,57.7943898133696,4.05689170891508,0.219602267560168,3.48672567339522,32.6787713663202,"co-dominant",4.30621934800701
"1999","qupr","canopy","10731",0.63,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,289,4.13375902673549,600.175447158282,60.0175447158282,4.09463693140853,0.217416185417565,3.51507233548781,33.6183596364158,"co-dominant",4.30621934800701
"1966","qupr","canopy","142602",1.05,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,325,5.34652202160978,518.877536945067,51.8877536945067,3.94908280268557,0.225989374555993,3.40576118481686,30.1372269949538,"co-dominant",5.42796882117211
"1977","qupr","canopy","142602",0.67,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,325,5.34652202160978,535.908975638855,53.5908975638855,3.98137923208614,0.224053384301936,3.43001580329669,30.8771307062789,"co-dominant",5.42796882117211
"1999","qupr","canopy","142602",0.88,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,325,5.34652202160978,568.925914985906,56.8925914985906,4.04116513052152,0.220520675614641,3.47491501302166,32.2950837583933,"co-dominant",5.42796882117211
"1966","qupr","canopy","111240",0.95,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,295,4.17544312752993,211.94246233155,21.194246233155,3.05372974074475,0.288586554026149,2.7333510352993,15.384354251644,"co-dominant",5.27903513600469
"1977","qupr","canopy","111240",0.92,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,295,4.17544312752993,221.89575065179,22.189575065179,3.09962258692694,0.284900478772236,2.76781656278213,15.92382734726,"co-dominant",5.27903513600469
"1999","qupr","canopy","111240",1.13,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,295,4.17544312752993,252.36141444766,25.236141444766,3.22827715137342,0.27487303095223,2.86443614068144,17.5391607966306,"co-dominant",5.27903513600469
"1966","qupr","canopy","32381",1.19,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,283,4.15063330327132,706.586631648048,70.6586631648048,4.25786072248801,0.208249763552332,3.6376534025885,38.0025553146726,"co-dominant",3.59889030154819
"1977","qupr","canopy","32381",0.85,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,283,4.15063330327132,732.284371656307,73.2284371656307,4.29358383139544,0.206303833277579,3.66448145737798,39.0358891417726,"co-dominant",3.59889030154819
"1999","qupr","canopy","32381",0.93,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,283,4.15063330327132,786.184644703177,78.6184644703177,4.36460658877166,0.20249702083453,3.71781954816752,41.1745171067062,"co-dominant",3.59889030154819
"1966","qupr","canopy","22064",1.17,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,281,3.16349302378712,614.584474495524,61.4584474495524,4.11836129523053,0.216055145607366,3.53288933271813,34.2227056857347,"co-dominant",6.44815646253443
"1977","qupr","canopy","22064",0.92,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,281,3.16349302378712,633.451787526335,63.3451787526335,4.14859879894022,0.214334818741223,3.5555976980041,35.0087383686766,"co-dominant",6.44815646253443
"1999","qupr","canopy","22064",0.74,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,281,3.16349302378712,666.716813905457,66.6716813905457,4.19978029590917,0.211459076996047,3.59403500222778,36.3805758685912,"co-dominant",6.44815646253443
"1966","qupr","canopy","111196",0.99,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,4.37885017147282,408.198297934664,40.8198297934664,3.7091679876882,0.241006335027233,3.22558515875384,25.1682972971934,"co-dominant",6.01167081968048
"1977","qupr","canopy","111196",0.65,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,4.37885017147282,422.280992597228,42.2280992597228,3.7430858586912,0.238813016075794,3.25105747987709,25.8176271079636,"co-dominant",6.01167081968048
"1999","qupr","canopy","111196",0.66,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,296,4.37885017147282,453.870012919805,45.3870012919805,3.81522574889668,0.234226493339124,3.30523453742141,27.2549331409822,"co-dominant",6.01167081968048
"1966","qupr","canopy","80458",1.05,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,298,4.56419336973087,557.583579510905,55.7583579510905,4.0210273175088,0.22170326468036,3.45979151544911,31.8103438580355,"co-dominant",6.50560195454488
"1977","qupr","canopy","80458",0.66,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,298,4.56419336973087,586.098824915231,58.6098824915231,4.07090332556435,0.218787776263418,3.49724839749883,33.0244566471317,"co-dominant",6.50560195454488
"1999","qupr","canopy","80458",1.19,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,298,4.56419336973087,632.427917418286,63.2427917418286,4.14698115655711,0.21442644789016,3.55438284857439,34.9662338463593,"co-dominant",6.50560195454488
"1966","qupr","canopy","142583",1.01,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,325,5.32485166045462,422.626657835914,42.2626657835914,3.74390409073773,0.238760399016653,3.25167197214404,25.8334967155484,"co-dominant",5.69924467208588
"1977","qupr","canopy","142583",1.2,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,325,5.32485166045462,430.799983411841,43.0799983411841,3.76305881378271,0.237532571519986,3.26605716915082,26.2078024312167,"co-dominant",5.69924467208588
"1999","qupr","canopy","142583",0.76,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,325,5.32485166045462,466.559773490338,46.6559773490338,3.84280105089726,0.232500965376674,3.32594358922384,27.8252418576828,"co-dominant",5.69924467208588
"1966","qupr","canopy","10726",0.98,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,291,4.24412254937159,645.605632716406,64.5605632716406,4.16760374870121,0.213261712553143,3.56987041527461,35.5119910418462,"co-dominant",3.7058880961669
"1977","qupr","canopy","10726",0.99,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,291,4.24412254937159,660.382898360302,66.0382898360302,4.1902347228358,0.211991999078594,3.58686627684968,36.1207060915299,"co-dominant",3.7058880961669
"1999","qupr","canopy","10726",0.87,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,291,4.24412254937159,692.312151118644,69.2312151118644,4.23745184634674,0.209371011941142,3.6223263366064,37.4245286837719,"co-dominant",3.7058880961669
"1966","qupr","canopy","22031",1.01,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,283,3.2538838630731,577.63959487031,57.763959487031,4.05636504291083,0.219632951557828,3.48633014722603,32.6658486128797,"co-dominant",4.45816193188351
"1977","qupr","canopy","22031",0.67,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,283,3.2538838630731,601.818251580669,60.1818251580669,4.09737039905817,0.217258860842201,3.51712516969269,33.6874434395257,"co-dominant",4.45816193188351
"1999","qupr","canopy","22031",0.73,"ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,0.437429167448674,0.684880311594736,283,3.2538838630731,649.751185632277,64.9751185632277,4.17400440527737,0.212901709179117,3.57467730836331,35.6831043182824,"co-dominant",4.45816193188351
"1966","quru","canopy","50274",1.2,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,297,4.24742428869503,388.322959266737,38.8322959266737,3.65925226964623,0.132553186316633,3.12038145972144,22.6550199727098,"co-dominant",5.76544280836423
"1977","quru","canopy","50274",0.97,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,297,4.24742428869503,420.421810227885,42.0421810227885,3.73867342436781,0.129612316328243,3.16271293518805,23.6346282466578,"co-dominant",5.76544280836423
"1999","quru","canopy","50274",0.97,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,297,4.24742428869503,479.626354903997,47.9626354903997,3.87042228049271,0.124903747513077,3.23293507550262,25.3539636673911,"co-dominant",5.76544280836423
"1966","quru","canopy","150890",0.93,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,313,4.75652085983387,596.258642333266,59.6258642333266,4.08808944358273,0.117558483428776,3.3489516734296,28.4728691273775,"co-dominant",6.14405558027406
"1977","quru","canopy","150890",1.44,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,313,4.75652085983387,645.878165482522,64.5878165482522,4.16802579467739,0.114987984808885,3.39155774856305,29.7122003769982,"co-dominant",6.14405558027406
"1999","quru","canopy","150890",0.86,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,313,4.75652085983387,720.155401669664,72.0155401669664,4.2768819313792,0.111590716317752,3.44957806942512,31.4871041336528,"co-dominant",6.14405558027406
"1966","quru","canopy","80233",0.97,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,308,4.74277225547815,625.34919338855,62.534919338855,4.13572511014404,0.116018784234763,3.37434148370677,29.2050454492798,"co-dominant",4.94711048193173
"1977","quru","canopy","80233",0.96,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,308,4.74277225547815,654.617053073314,65.4617053073314,4.18146531986923,0.114562202357843,3.3987210154903,29.9258009248024,"co-dominant",4.94711048193173
"1999","quru","canopy","80233",1.12,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,308,4.74277225547815,695.267937257698,69.5267937257698,4.24171219951063,0.1126755981966,3.43083260233916,30.9023614198827,"co-dominant",4.94711048193173
"1966","quru","canopy","100771",0.9,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,313,5.01241389673829,689.780592914282,68.9780592914282,4.23378847274684,0.112921682054883,3.42660925597407,30.7721252539076,"co-dominant",5.75638373666956
"1977","quru","canopy","100771",0.81,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,313,5.01241389673829,729.644435828893,72.9644435828893,4.28997224828222,0.111189966044653,3.45655520833442,31.7075622220656,"co-dominant",5.75638373666956
"1999","quru","canopy","100771",0.6,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,313,5.01241389673829,833.195072048477,83.3195072048477,4.42268270188714,0.107218097895282,3.52728988010584,34.0316127741264,"co-dominant",5.75638373666956
"1966","quru","canopy","151021",1.06,"ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,1.35915116919515,2.60084756583253,308,4.62321992581384,358.325701900163,35.8325701900163,3.57885726165002,0.135612458102337,3.07753092045946,21.7047454389128,"co-dominant",5.14242376238959
