"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh.ln.cm","height.ln.m","position_all","TWI","TWI.ln"
"1977","40529",1.16,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.72476475942576,3.25907891560339,"co-dominant",5.50207901756649,1.70512602400712
"1999","40529",1.12,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.81536006459918,3.31533860011609,"co-dominant",5.50207901756649,1.70512602400712
"1966","50323",1.01,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,3.77795339729746,3.29210905972172,"co-dominant",5.46642900909714,1.69862557127138
"1977","50323",0.91,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,3.86045429391832,3.34334211652327,"co-dominant",5.46642900909714,1.69862557127138
"1999","50323",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,3.95183741815439,3.40009103667388,"co-dominant",5.46642900909714,1.69862557127138
"1966","60187",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,290,3.93443974837057,3.38928708373812,"co-dominant",6.08007343553716,1.80501677411848
"1977","60187",0.94,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,290,3.97402329978093,3.41386846916395,"co-dominant",6.08007343553716,1.80501677411848
"1999","60187",0.98,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,290,4.05187707102378,3.46221566110577,"co-dominant",6.08007343553716,1.80501677411848
"1966","60161",1.14,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,4.34218109088405,3.642494457439,"co-dominant",6.08124612028015,1.80520962897132
"1977","60161",0.7,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,4.36734564668996,3.65812164659447,"co-dominant",6.08124612028015,1.80520962897132
"1999","60161",0.95,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,4.41867438651982,3.68999679402881,"co-dominant",6.08124612028015,1.80520962897132
"1966","70334",1.08,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,301,3.83832730700671,3.32960125765117,"co-dominant",5.58118299893624,1.71940076090074
"1977","70334",1.03,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,301,3.90453031328248,3.37071332454842,"co-dominant",5.58118299893624,1.71940076090074
"1999","70334",1.16,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,301,4.01853130383604,3.44150793968218,"co-dominant",5.58118299893624,1.71940076090074
"1966","192070",1.22,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.80394576858399,3.30825032229066,"co-dominant",5.60810058950691,1.72421208635939
"1977","192070",0.69,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.85240037982593,3.3383406358719,"co-dominant",5.60810058950691,1.72421208635939
"1999","192070",1.29,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.89966911148612,3.36769451823288,"co-dominant",5.60810058950691,1.72421208635939
"1966","192068",1.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.80156536249948,3.30677209011218,"co-dominant",5.7830788689162,1.75493621714571
"1977","192068",1.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.83528237809105,3.32771035679454,"co-dominant",5.7830788689162,1.75493621714571
"1999","192068",1.41,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.90203089543362,3.36916118606428,"co-dominant",5.7830788689162,1.75493621714571
"1966","192130",1.01,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,3.26529553100421,2.97374852475361,"co-dominant",6.25561898561313,1.83348009755408
"1977","192130",0.95,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,3.34611591928858,3.02393798587821,"co-dominant",6.25561898561313,1.83348009755408
"1999","192130",1.16,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,3.48339578733186,3.10918878393308,"co-dominant",6.25561898561313,1.83348009755408
"1966","152044",1.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.19853368269791,2.9322894169554,"co-dominant",4.6309733893452,1.53276708128154
"1977","152044",0.83,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.29475520875326,2.99204298463577,"co-dominant",4.6309733893452,1.53276708128154
"1999","152044",0.93,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.4723859934272,3.10235170191829,"co-dominant",4.6309733893452,1.53276708128154
"1966","162415",0.91,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,3.29785350804437,2.99396702849556,"co-dominant",5.06279607583424,1.62191891483793
"1977","162415",0.59,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,3.39846106973144,3.05644432430322,"co-dominant",5.06279607583424,1.62191891483793
"1999","162415",1,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,3.51670862381924,3.12987605539175,"co-dominant",5.06279607583424,1.62191891483793
"1966","192074",0.97,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.34952349416403,3.02605408987586,"co-dominant",5.76435812169259,1.75169380696584
"1977","192074",0.73,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.45637819391665,3.09241085842224,"co-dominant",5.76435812169259,1.75169380696584
"1999","192074",1,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,3.59912279024144,3.18105525273993,"co-dominant",5.76435812169259,1.75169380696584
"1966","172517",0.89,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,2.68261605856818,2.61190457237084,"co-dominant",4.99422412481021,1.60828206966718
"1977","172517",0.71,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,2.76296207496524,2.66179944855341,"co-dominant",4.99422412481021,1.60828206966718
"1999","172517",0.91,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,2.90181077694373,2.74802449248205,"co-dominant",4.99422412481021,1.60828206966718
"1966","202230",1.12,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,3.89794042449324,3.3666210036103,"co-dominant",4.24025759396477,1.44462402069204
"1977","202230",0.8,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,3.935233593139,3.38978006133932,"co-dominant",4.24025759396477,1.44462402069204
"1999","202230",0.87,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,3.99441685646054,3.426532867862,"co-dominant",4.24025759396477,1.44462402069204
"1966","10731",0.98,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,4.036464477116,3.45264444028904,"co-dominant",4.30621934800701,1.46006033773
"1977","10731",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,4.05689170891508,3.46532975123626,"co-dominant",4.30621934800701,1.46006033773
"1999","10731",0.63,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,4.09463693140853,3.4887695344047,"co-dominant",4.30621934800701,1.46006033773
"1966","142602",1.03,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.94908280268557,3.39838042046774,"co-dominant",5.42796882117211,1.69156499788319
"1977","142602",0.67,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.98137923208614,3.41843650312549,"co-dominant",5.42796882117211,1.69156499788319
"1999","142602",0.88,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,4.04116513052152,3.45556354605386,"co-dominant",5.42796882117211,1.69156499788319
"1966","111240",1.07,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,3.05372974074475,2.84236616900249,"co-dominant",5.27903513600469,1.66374334162624
"1977","111240",0.92,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,3.09962258692694,2.87086562648163,"co-dominant",5.27903513600469,1.66374334162624
"1999","111240",1.13,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,3.22827715137342,2.9507601110029,"co-dominant",5.27903513600469,1.66374334162624
"1966","32381",1.17,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.25786072248801,3.59013150866506,"co-dominant",3.59889030154819,1.28062554837345
"1977","32381",0.85,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.29358383139544,3.61231555929657,"co-dominant",3.59889030154819,1.28062554837345
"1999","32381",0.93,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.36460658877166,3.6564206916272,"co-dominant",3.59889030154819,1.28062554837345
"1966","22064",1.02,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,4.11836129523053,3.50350236433816,"co-dominant",6.44815646253443,1.86379427019133
"1977","22064",0.92,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,4.14859879894022,3.52227985414187,"co-dominant",6.44815646253443,1.86379427019133
"1999","22064",0.74,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,4.19978029590917,3.55406356375959,"co-dominant",6.44815646253443,1.86379427019133
"1966","111196",0.9,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.7091679876882,3.24939332035437,"co-dominant",6.01167081968048,1.79370271651285
"1977","111196",0.65,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.7430858586912,3.27045631824724,"co-dominant",6.01167081968048,1.79370271651285
"1999","111196",0.66,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,3.81522574889668,3.31525519006484,"co-dominant",6.01167081968048,1.79370271651285
"1966","80458",1.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,4.0210273175088,3.44305796417296,"co-dominant",6.50560195454488,1.87266364489222
"1977","80458",0.66,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,4.07090332556435,3.47403096517546,"co-dominant",6.50560195454488,1.87266364489222
"1999","80458",1.19,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,298,4.14698115655711,3.52127529822196,"co-dominant",6.50560195454488,1.87266364489222
"1966","142583",1.02,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.74390409073773,3.27096444034813,"co-dominant",5.69924467208588,1.74033365239065
"1977","142583",1.2,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.76305881378271,3.28285952335906,"co-dominant",5.69924467208588,1.74033365239065
"1999","142583",0.76,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,3.84280105089726,3.3323794526072,"co-dominant",5.69924467208588,1.74033365239065
"1966","10726",0.77,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,4.16760374870121,3.53408192794345,"co-dominant",3.7058880961669,1.30992293209344
"1977","10726",0.99,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,4.1902347228358,3.54813576288103,"co-dominant",3.7058880961669,1.30992293209344
"1999","10726",0.87,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,4.23745184634674,3.57745759658133,"co-dominant",3.7058880961669,1.30992293209344
"1966","22031",0.75,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.05636504291083,3.46500269164762,"co-dominant",4.45816193188351,1.49473655818992
"1977","22031",0.67,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.09737039905817,3.49046701781512,"co-dominant",4.45816193188351,1.49473655818992
"1999","22031",0.73,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,4.17400440527737,3.53805673567725,"co-dominant",4.45816193188351,1.49473655818992
"1966","50274",1.06,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.65925226964623,3.21839565945031,"co-dominant",5.76544280836423,1.75188196054827
"1977","50274",0.97,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.73867342436781,3.26771619653241,"co-dominant",5.76544280836423,1.75188196054827
"1999","50274",0.97,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.87042228049271,3.34953223618597,"co-dominant",5.76544280836423,1.75188196054827
"1966","150890",0.8,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.08808944358273,3.48470354446488,"co-dominant",6.14405558027406,1.81548504207302
"1977","150890",1.44,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.16802579467739,3.53434401849466,"co-dominant",6.14405558027406,1.81548504207302
"1999","150890",0.86,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.2768819313792,3.60194367938649,"co-dominant",6.14405558027406,1.81548504207302
"1966","80233",0.8,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,4.13572511014404,3.51428529339945,"co-dominant",4.94711048193173,1.59880366511358
"1977","80233",0.96,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,4.18146531986923,3.54268996363879,"co-dominant",4.94711048193173,1.59880366511358
"1999","80233",1.12,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,4.24171219951063,3.5801032758961,"co-dominant",4.94711048193173,1.59880366511358
"1966","100771",0.7,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.23378847274684,3.57518264157579,"co-dominant",5.75638373666956,1.75030945404923
"1977","100771",0.81,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.28997224828222,3.61007276618326,"co-dominant",5.75638373666956,1.75030945404923
"1999","100771",0.6,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,313,4.42268270188714,3.69248595787191,"co-dominant",5.75638373666956,1.75030945404923
"1966","151021",1.04,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,3.57885726165002,3.16847035948466,"co-dominant",5.14242376238959,1.63752451742577
"1977","151021",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,3.66770340940163,3.22364381723841,"co-dominant",5.14242376238959,1.63752451742577
"1999","151021",0.94,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,308,3.84175103713393,3.33172739406017,"co-dominant",5.14242376238959,1.63752451742577
"1966","110811",0.62,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,3.80391797107956,3.30823306004041,"co-dominant",5.5533544098495,1.71440214335441
"1977","110811",0.84,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,3.88062826565724,3.35587015297315,"co-dominant",5.5533544098495,1.71440214335441
"1999","110811",0.76,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,316,4.0253844964972,3.44576377232476,"co-dominant",5.5533544098495,1.71440214335441
"1966","121305",0.86,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.15078992424045,3.52364054295332,"co-dominant",5.54809147748176,1.71345399068755
"1977","121305",0.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.19994548709668,3.55416614748704,"co-dominant",5.54809147748176,1.71345399068755
"1999","121305",0.76,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.26292571676954,3.59327687011388,"co-dominant",5.54809147748176,1.71345399068755
"1966","60353",0.83,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,3.49869369209743,3.11868878279251,"co-dominant",6.16690302170989,1.81919677052652
"1977","60353",0.64,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,3.5796983856514,3.16899269748952,"co-dominant",6.16690302170989,1.81919677052652
"1999","60353",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,291,3.63875677641061,3.20566795815099,"co-dominant",6.16690302170989,1.81919677052652
"1966","60116",0.81,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.36167474587663,3.03360001718939,"co-dominant",5.24075193522206,1.65646498712612
"1977","60116",0.56,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.42649394101786,3.07385273737209,"co-dominant",5.24075193522206,1.65646498712612
"1999","60116",1.08,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.54884581291351,3.14983324981929,"co-dominant",5.24075193522206,1.65646498712612
"1966","80235",0.52,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,309,4.18814063124396,3.5468353320025,"co-dominant",5.05140445460045,1.61966631444377
"1977","80235",0.99,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,309,4.24781117160515,3.5838907375668,"co-dominant",5.05140445460045,1.61966631444377
"1999","80235",0.86,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,309,4.32717114070569,3.63317327837824,"co-dominant",5.05140445460045,1.61966631444377
"1966","110331",1.14,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,2.61889465410417,2.57233358019869,"co-dominant",6.37697546357426,1.85269391968174
"1977","110331",1.1,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,2.77618883563408,2.67001326692876,"co-dominant",6.37697546357426,1.85269391968174
"1999","110331",0.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,315,3.01728047887326,2.8197311773803,"co-dominant",6.37697546357426,1.85269391968174
"1966","70126",0.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.21607825782007,3.56418459810626,"co-dominant",4.91449329934227,1.59218865557714
"1977","70126",1.13,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.26322229556069,3.59346104554319,"co-dominant",4.91449329934227,1.59218865557714
"1999","70126",0.87,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.33854896000795,3.64023890416494,"co-dominant",4.91449329934227,1.59218865557714
"1966","70096",0.7,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,4.2348931640941,3.57586865490243,"co-dominant",5.29915308340679,1.66754701220578
"1977","70096",0.75,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,4.31437507982914,3.62522692457389,"co-dominant",5.29915308340679,1.66754701220578
"1999","70096",0.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,305,4.40081740502786,3.6789076085223,"co-dominant",5.29915308340679,1.66754701220578
"1966","80316",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.2151599922775,3.56361435520433,"dominant",5.67667480930011,1.73636564040947
"1977","80316",1.17,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.27756420482823,3.60236737119833,"dominant",5.67667480930011,1.73636564040947
"1999","80316",0.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,304,4.34159520385478,3.64213062159382,"dominant",5.67667480930011,1.73636564040947
"1966","80491",0.63,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.8324169714541,3.946930939273,"dominant",7.96971472460164,2.07564869851053
"1977","80491",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.85905949967238,3.96347594929655,"dominant",7.96971472460164,2.07564869851053
"1999","80491",1.16,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.89926794931296,3.98844539652335,"dominant",7.96971472460164,2.07564869851053
"1966","70502",0.71,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.89751814182189,3.36635876607139,"co-dominant",8.14819317476704,2.0977962063269
"1977","70502",1.01,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.93904032944332,3.3921440445843,"co-dominant",8.14819317476704,2.0977962063269
"1999","70502",0.76,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.99837127954938,3.42898856460017,"co-dominant",8.14819317476704,2.0977962063269
"1966","70407",1.01,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,3.93606531624064,3.39029656138544,"dominant",6.06817807105096,1.80305840697709
"1977","70407",0.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,4.01274106115757,3.43791219897885,"dominant",6.06817807105096,1.80305840697709
"1999","70407",0.98,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,293,4.13421568238191,3.51334793875916,"dominant",6.06817807105096,1.80305840697709
"1966","70421",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,3.83976680696244,3.33049518712368,"co-dominant",7.31439897210747,1.98984486733808
"1977","70421",0.82,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,3.91308418202561,3.3760252770379,"co-dominant",7.31439897210747,1.98984486733808
"1999","70421",1.04,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,4.00749979932592,3.4346573753814,"co-dominant",7.31439897210747,1.98984486733808
"1966","60550",0.81,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,285,3.83431143165123,3.32710739905541,"co-dominant",5.99833443032023,1.79148183574482
"1977","60550",0.89,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,285,3.86292015217651,3.34487341450161,"co-dominant",5.99833443032023,1.79148183574482
"1999","60550",0.86,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,285,3.91644835663183,3.37811442946837,"co-dominant",5.99833443032023,1.79148183574482
"1977","161524",1.06,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.06135523661009,2.84710160193487,"co-dominant",7.07326294278574,1.95632189292991
"1999","161524",0.86,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,300,3.30135017332726,2.99613845763623,"co-dominant",7.07326294278574,1.95632189292991
"1966","161576",0.7,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,3.71524761787328,3.25316877069931,"dominant",6.61642811021029,1.88955566394263
"1977","161576",0.79,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,3.81294076379676,3.31383621431779,"dominant",6.61642811021029,1.88955566394263
"1999","161576",0.85,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,3.93024627385104,3.38668293606149,"dominant",6.61642811021029,1.88955566394263
"1966","172202",1,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,3.89757926270118,3.36639672213743,"co-dominant",5.50164765547052,1.70504762109709
"1977","172202",1.4,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,3.93239304871067,3.38801608324933,"co-dominant",5.50164765547052,1.70504762109709
"1999","172202",0.91,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,303,3.96965880825395,3.4111581199257,"co-dominant",5.50164765547052,1.70504762109709
"1966","122060",0.81,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,3.96136115182812,3.40600527528527,"co-dominant",4.84420541020121,1.57778322987047
"1977","122060",0.85,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,4.03432346438097,3.45131487138058,"co-dominant",4.84420541020121,1.57778322987047
"1999","122060",0.79,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,298,4.12311411944483,3.50645386817524,"co-dominant",4.84420541020121,1.57778322987047
"1966","111314",0.63,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,4.08677580630613,3.4838877757161,"co-dominant",5.65688089186052,1.73287266113857
"1977","111314",0.97,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,4.12800950697342,3.50949390383049,"co-dominant",5.65688089186052,1.73287266113857
"1999","111314",1.06,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,292,4.20832052886435,3.55936704842476,"co-dominant",5.65688089186052,1.73287266113857
"1966","82138",1.39,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.65606452411809,3.21641606947733,"co-dominant",5.2981946383374,1.66736612825308
"1977","82138",1.45,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.75840392866733,3.27996883970241,"co-dominant",5.2981946383374,1.66736612825308
"1999","82138",0.9,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,297,3.97587472524341,3.41501820437616,"co-dominant",5.2981946383374,1.66736612825308
"1966","62281",0.57,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.23301737135812,3.57470378761339,"co-dominant",6.47846253871462,1.86848321966893
"1977","62281",0.77,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.26645070757427,3.59546588940362,"co-dominant",6.47846253871462,1.86848321966893
"1999","62281",1.06,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,296,4.32126002865163,3.62950247779266,"co-dominant",6.47846253871462,1.86848321966893
"1977","62019",1.1,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,283,3.89684556476335,3.36594109571804,"co-dominant",4.24466427365863,1.44566272915838
"1999","62019",0.97,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,283,4.14314262362819,3.5188915692731,"co-dominant",4.24466427365863,1.44566272915838
"1966","72396",1.18,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.03384376058515,3.45101697532338,"dominant",8.08138899373567,2.08956376292431
"1977","72396",0.91,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.12330909716683,3.5065749493406,"dominant",8.08138899373567,2.08956376292431
"1999","72396",0.86,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,302,4.25148988868557,3.58617522087374,"dominant",8.08138899373567,2.08956376292431
"1966","40649",1.01,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,288,3.67773584022842,3.22987395678185,"co-dominant",7.58041281319032,2.02556765901439
"1977","40649",0.75,"quru","ring",11.0054424371564,71.1259116545318,-2.63958666666667,0.621754255333333,288,3.77777444383976,3.29199792962449,"co-dominant",7.58041281319032,2.02556765901439
