"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh.ln.cm","height.ln.m","position_all","TWI","TWI.ln"
"1999","100974",-54.23,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,2.76336608333287,2.6130810254997,"intermediate",5.43268789508875,1.69243401977329
"1966","60172",-132.13,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,291,3.083688445893,2.81872798226331,"intermediate",5.5664062676273,1.71674965138992
"1977","60172",100.05,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,291,3.10761024863384,2.83408577962292,"intermediate",5.5664062676273,1.71674965138992
"1999","60172",115.29,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,291,3.19517112942148,2.89029986508859,"intermediate",5.5664062676273,1.71674965138992
"1966","40522",-11.77,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,296,3.00731863370191,2.76969856283662,"intermediate",5.19571952012947,1.6478351173917
"1977","40522",-21.61,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,296,3.02052668867302,2.77817813412808,"intermediate",5.19571952012947,1.6478351173917
"1999","40522",24.4,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,296,3.07502684726559,2.81316723594451,"intermediate",5.19571952012947,1.6478351173917
"1966","131032",-8.79,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,315,3.35692256816313,2.99414428876073,"intermediate",5.54135355071809,1.71223879415144
"1977","131032",-0.68,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,315,3.39461032912248,3.01833983129663,"intermediate",5.54135355071809,1.71223879415144
"1999","131032",-214.59,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,315,3.47443558435698,3.06958764515718,"intermediate",5.54135355071809,1.71223879415144
"1966","60386",-4.45,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,290,3.1999422570798,2.89336292904523,"intermediate",7.06961588578208,1.95580614827442
"1977","60386",-82.28,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,290,3.21626154005795,2.9038399087172,"intermediate",7.06961588578208,1.95580614827442
"1999","60386",-98.79,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,290,3.24897830252083,2.92484407021837,"intermediate",7.06961588578208,1.95580614827442
"1966","111212",-32.89,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,2.47981483798244,2.43104112598472,"suppressed",5.97172822759909,1.78703637087169
"1977","111212",-232.74,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,2.61641128183804,2.51873604294002,"suppressed",5.97172822759909,1.78703637087169
"1999","111212",-41.37,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,2.69239986301998,2.56752071205882,"suppressed",5.97172822759909,1.78703637087169
"1966","100680",-222.6,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,313,3.20815569628513,2.89863595701506,"intermediate",5.42031720416654,1.69015433849302
"1977","100680",-98.37,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,313,3.26224774924132,2.93336305501293,"intermediate",5.42031720416654,1.69015433849302
"1999","100680",-65.4,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,313,3.30767691093188,2.96252857681827,"intermediate",5.42031720416654,1.69015433849302
"1966","112256",1.75,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,311,1.94891215100557,2.09020160094558,"suppressed",5.9826890275392,1.78887013704827
"1977","112256",-21.26,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,311,2.1256148528073,2.20364473550229,"suppressed",5.9826890275392,1.78887013704827
"1999","112256",-57.88,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,311,2.28418688229172,2.30544797843128,"suppressed",5.9826890275392,1.78887013704827
"1966","172210",-1.45,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,2.01256763824356,2.13106842375236,"suppressed",5.2418786303035,1.6566799513145
"1977","172210",3.51,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,2.05392045528656,2.15761693229397,"suppressed",5.2418786303035,1.6566799513145
"1999","172210",4.52,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,2.26501637176835,2.29314051067528,"suppressed",5.2418786303035,1.6566799513145
"1966","91321",-197.61,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,305,3.50561688204318,3.08960603827172,"intermediate",5.94515949457984,1.78257735813945
"1977","91321",-108.3,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,305,3.52312052709981,3.10084337839808,"intermediate",5.94515949457984,1.78257735813945
"1966","121088",-26.02,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,316,2.86389434861513,2.67762017181091,"suppressed",6.10733810443086,1.80949101613258
"1977","121088",-26.92,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,316,2.92258767098851,2.71530128477463,"suppressed",6.10733810443086,1.80949101613258
"1999","121088",10.8,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,316,3.00392656716515,2.76752085612003,"suppressed",6.10733810443086,1.80949101613258
"1966","91385",-249.92,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.60784347650646,3.15523551191715,"intermediate",7.07258022746305,1.95622536770833
"1977","91385",-422.33,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.65142843157396,3.18321705307048,"intermediate",7.07258022746305,1.95622536770833
"1999","91385",-145.71,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.72011425333145,3.22731335063879,"intermediate",7.07258022746305,1.95622536770833
"1966","121162",-249.33,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.36846237403748,3.00155284413206,"intermediate",5.05887888637348,1.62114489479264
"1977","121162",-96.37,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.38915980614463,3.01484059554486,"intermediate",5.05887888637348,1.62114489479264
"1999","121162",21.58,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.41722927318854,3.03286119338704,"intermediate",5.05887888637348,1.62114489479264
"1966","140810",-99.56,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,310,2.83890875353837,2.66157941977164,"intermediate",5.3342249511107,1.67414359793219
"1977","140810",-89.82,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,310,2.94116158346829,2.72722573658664,"intermediate",5.3342249511107,1.67414359793219
"1999","140810",-122.79,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,310,3.0409654765232,2.79129983592789,"intermediate",5.3342249511107,1.67414359793219
"1966","131061",-190.72,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.19791624869249,2.89206223166058,"intermediate",5.35619783252109,1.67825436376387
"1977","131061",-173.73,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.26831928933801,2.937260983755,"intermediate",5.35619783252109,1.67825436376387
"1999","131061",67.97,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.35472938137737,2.99273626284427,"intermediate",5.35619783252109,1.67825436376387
"1966","80503",21.73,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,3.16118215720881,2.86847894492805,"intermediate",7.78901916092524,2.05271494193289
"1977","80503",-98,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,3.18721529394799,2.88519221871461,"intermediate",7.78901916092524,2.05271494193289
"1999","80503",-84.46,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,3.2242354816089,2.90895917919292,"intermediate",7.78901916092524,2.05271494193289
"1966","100963",40.46,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,300,2.6827118962001,2.56130103736046,"intermediate",4.79080078627476,1.56669757621301
"1977","100963",-46.82,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,300,2.75475825123099,2.6075547972903,"intermediate",4.79080078627476,1.56669757621301
"1999","100963",-12.63,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,300,2.83728907208286,2.6605395842772,"intermediate",4.79080078627476,1.56669757621301
"1966","131091",-265.82,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,307,2.94558517801516,2.73006568428573,"intermediate",6.10109192049021,1.80846775851913
"1977","131091",-4.95,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,307,3.00360189517828,2.76731241670446,"intermediate",6.10109192049021,1.80846775851913
"1999","131091",-39.55,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,307,3.06425572056988,2.80625217260586,"intermediate",6.10109192049021,1.80846775851913
"1966","50262",-15.09,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,2.59156664261263,2.50278578455731,"suppressed",5.71040397449044,1.74228976976263
"1977","50262",0.73,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,2.64100847549034,2.5345274412648,"suppressed",5.71040397449044,1.74228976976263
"1999","50262",40.37,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,2.73538696844327,2.59511843374058,"suppressed",5.71040397449044,1.74228976976263
"1966","131138",-62.17,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,306,2.75619269269641,2.6084757087111,"intermediate",6.00363829319793,1.79236566765231
"1977","131138",-101.61,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,306,2.85230418716195,2.67017928815797,"intermediate",6.00363829319793,1.79236566765231
"1999","131138",-260.64,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,306,2.99236954421867,2.76010124738839,"intermediate",6.00363829319793,1.79236566765231
"1966","121301",-13.42,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,304,3.00151821332059,2.76597469295182,"intermediate",5.17514443715284,1.64386724932288
"1977","121301",-50.12,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,304,3.02812198115242,2.78305431189985,"intermediate",5.17514443715284,1.64386724932288
"1999","121301",8.33,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,304,3.10472893507098,2.83223597631557,"intermediate",5.17514443715284,1.64386724932288
"1966","60124",-486.62,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.26629540478295,2.93596164987065,"intermediate",4.99709355372721,1.60885645416544
"1977","60124",-246.89,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.32370605736271,2.97281928882686,"intermediate",4.99709355372721,1.60885645416544
"1999","60124",233.33,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.39980885423579,3.02167728441938,"intermediate",4.99709355372721,1.60885645416544
"1966","50442",-83.63,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,291,3.57069585168045,3.13138673677885,"intermediate",5.84213487860048,1.76509629144304
"1977","50442",-535.66,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,291,3.6180389311213,3.16178099377987,"intermediate",5.84213487860048,1.76509629144304
"1999","50442",-294.72,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,291,3.67770005211955,3.20008343346075,"intermediate",5.84213487860048,1.76509629144304
"1966","130788",-156.71,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,313,2.54373443897004,2.47207750981876,"suppressed",5.35599569820365,1.67821662465527
"1977","130788",-71.41,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,313,2.60970862065615,2.51443293446125,"suppressed",5.35599569820365,1.67821662465527
"1999","130788",59.05,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,313,2.67312272477868,2.55514478930791,"suppressed",5.35599569820365,1.67821662465527
"1966","202341",-28.78,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.77855641244125,2.62283321678728,"suppressed",5.10123533781547,1.62948273350007
"1977","202341",-259.03,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.87177181964163,2.68267750820993,"suppressed",5.10123533781547,1.62948273350007
"1966","130992",25.89,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,319,2.41596500887988,2.39004953570088,"suppressed",5.73154591113285,1.74598528685801
"1977","130992",-114.57,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,319,2.56499175930044,2.48572470947088,"suppressed",5.73154591113285,1.74598528685801
"1999","130992",31.17,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,319,2.73666919785494,2.59594162502287,"suppressed",5.73154591113285,1.74598528685801
"1966","62369",-21.93,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,297,3.16880556335329,2.87337317167281,"intermediate",7.82358871490089,2.05714336423692
"1977","62369",-169.73,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,297,3.2552551756886,2.92887382279208,"intermediate",7.82358871490089,2.05714336423692
"1999","62369",-114.98,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,297,3.35675589881396,2.99403728703856,"intermediate",7.82358871490089,2.05714336423692
"1966","131183",-100.88,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.75110886075506,2.60521188860475,"intermediate",5.62431199445623,1.72709862851308
"1977","131183",-8.83,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.78288091038688,2.62560954446838,"intermediate",5.62431199445623,1.72709862851308
"1999","131183",-91.55,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.84945121131907,2.66834767766684,"intermediate",5.62431199445623,1.72709862851308
"1966","171194",-5.07,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.92112887803872,2.71436473970086,"intermediate",5.98856514956096,1.78985184245804
"1977","171194",-56.52,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.98180533081915,2.7533190223859,"intermediate",5.98856514956096,1.78985184245804
"1999","171194",-29.66,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,3.0294228645464,2.78388947903879,"intermediate",5.98856514956096,1.78985184245804
"1966","131179",4.97,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,300,3.27792948442718,2.94343072900225,"intermediate",5.48585699572706,1.70217332504607
"1977","131179",-629.19,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,300,3.33539712213927,2.98032495241341,"intermediate",5.48585699572706,1.70217332504607
"1999","131179",34.46,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,300,3.36625799974631,3.00013763583713,"intermediate",5.48585699572706,1.70217332504607
"1966","152464",41.99,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.82751435409124,2.65426421532657,"intermediate",5.70490839253921,1.74132692578621
"1977","152464",-74.43,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.88155841586665,2.68896050298639,"intermediate",5.70490839253921,1.74132692578621
"1999","152464",43.22,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.9436677951948,2.72883472451506,"intermediate",5.70490839253921,1.74132692578621
"1966","111227",-11.56,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.75297969730086,2.60641296566715,"intermediate",5.70649194550227,1.7416044645503
"1977","111227",19.34,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.79943950095186,2.63624015961109,"intermediate",5.70649194550227,1.7416044645503
"1999","111227",-18.35,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.83916401821356,2.66174329969311,"intermediate",5.70649194550227,1.7416044645503
"1966","60086",14.27,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.3406512938005,2.34169813061992,"intermediate",5.74015748130091,1.74748664572183
"1977","60086",26.15,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.44781034514682,2.41049424158426,"intermediate",5.74015748130091,1.74748664572183
"1999","60086",-165.25,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.68723506138829,2.56420490941128,"intermediate",5.74015748130091,1.74748664572183
"1966","101100",-15.84,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,2.19577908867624,2.24869017493014,"suppressed",6.16171236981042,1.81835472102764
"1977","101100",139,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,2.28879038197186,2.30840342522593,"suppressed",6.16171236981042,1.81835472102764
"1999","101100",-417.28,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,2.61527680094986,2.51800770620981,"suppressed",6.16171236981042,1.81835472102764
"1977","40479",-25.37,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,293,2.13629435327262,2.21050097480102,"intermediate",4.88125146660604,1.58540163506288
"1999","40479",-58.38,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,293,2.48732040101194,2.43585969744966,"intermediate",4.88125146660604,1.58540163506288
"1966","90658",-30.21,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,2.50364662116205,2.44634113078604,"intermediate",5.24570512753382,1.65740967085495
"1977","90658",-35.23,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,2.65352361508084,2.5425621608819,"intermediate",5.24570512753382,1.65740967085495
"1999","90658",-387.89,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,2.96031232832273,2.73952051478319,"intermediate",5.24570512753382,1.65740967085495
"1977","40485",28.61,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,2.30876595206913,2.32122774122838,"intermediate",5.36957454314094,1.68074867691666
"1999","40485",-3.1,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,2.59667161311882,2.50606317562228,"intermediate",5.36957454314094,1.68074867691666
"1966","90062",-44.21,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,310,2.54827260874315,2.4749910148131,"intermediate",5.19545286717127,1.64778379441325
"1977","90062",-4.1,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,310,2.65738828629998,2.54504327980459,"intermediate",5.19545286717127,1.64778379441325
"1999","90062",-20.58,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,310,2.92622141078986,2.71763414572709,"intermediate",5.19545286717127,1.64778379441325
"1966","111208",43.88,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,2.8965194884824,2.6985655116057,"intermediate",5.99233007625703,1.79048033085545
"1977","111208",251.77,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,2.96181348035037,2.74048425438493,"intermediate",5.99233007625703,1.79048033085545
"1999","111208",95.03,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,3.12298147446945,2.84395410660939,"intermediate",5.99233007625703,1.79048033085545
"1966","70182",-20.68,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,298,2.55474360937678,2.47914539721989,"intermediate",6.39792612915487,1.85597389553302
"1977","70182",11.21,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,298,2.66625551144516,2.5507360383478,"intermediate",6.39792612915487,1.85597389553302
"1999","70182",68.5,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,298,2.83444787582584,2.65871553628019,"intermediate",6.39792612915487,1.85597389553302
"1977","100956",49.75,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.30508197319263,2.31886262678967,"intermediate",5.50688473011285,1.7059990785401
"1999","100956",-63.42,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.59674613154354,2.50611101645095,"intermediate",5.50688473011285,1.7059990785401
"1966","90616",-95.46,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.68484980793177,2.5626735766922,"suppressed",6.80411535555329,1.91752762846886
"1977","90616",81.56,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.77452434770754,2.62024463122824,"suppressed",6.80411535555329,1.91752762846886
"1999","90616",-1.82,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.93651291389402,2.72424129071996,"suppressed",6.80411535555329,1.91752762846886
"1966","40549",-40.11,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,2.21604633157681,2.26170174487231,"intermediate",5.22186823968636,1.65285523818656
"1977","40549",252.67,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,2.30617862850418,2.31956667949968,"intermediate",5.22186823968636,1.65285523818656
"1999","40549",-50.18,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,2.61190634054931,2.51584387063266,"intermediate",5.22186823968636,1.65285523818656
"1966","90278",-30.12,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,313,2.12918363357465,2.20593589275493,"intermediate",5.18902502245622,1.64654582258562
"1977","90278",188.73,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,313,2.29334251162711,2.31132589246461,"intermediate",5.18902502245622,1.64654582258562
"1999","90278",0.46,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,313,2.63203271467829,2.52876500282346,"intermediate",5.18902502245622,1.64654582258562
"1966","50340",-0.7,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,2.26415606637426,2.29258819461228,"suppressed",6.09983011040075,1.80826092003745
"1977","50340",121.6,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,2.34315105474071,2.34330297714353,"suppressed",6.09983011040075,1.80826092003745
"1999","50340",-87.27,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,2.59570236793577,2.50544092021476,"suppressed",6.09983011040075,1.80826092003745
"1977","110795",38.25,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,317,2.49361859039002,2.43990313503039,"intermediate",6.18507004766715,1.82213833119134
"1999","110795",-38.94,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,317,2.69124308278583,2.5667780591485,"intermediate",6.18507004766715,1.82213833119134
"1966","60339",3.5,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.04898233419513,2.15444665855327,"suppressed",5.0278644190395,1.61499532517738
"1977","60339",23.02,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.1394777551239,2.21254471878954,"suppressed",5.0278644190395,1.61499532517738
"1999","60339",46.76,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.49518695919556,2.44091002780355,"suppressed",5.0278644190395,1.61499532517738
"1966","110797",-17.24,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,318,2.30168468775088,2.31668156953607,"intermediate",6.49829065175688,1.87153916566438
"1977","110797",294.48,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,318,2.484906649788,2.4343100691639,"intermediate",6.49829065175688,1.87153916566438
"1999","110797",-158.64,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,318,2.79624421183813,2.63418878400008,"intermediate",6.49829065175688,1.87153916566438
"1966","90121",157.82,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,312,2.35280280915466,2.34949940347729,"intermediate",5.32121520795449,1.67170169981693
"1977","90121",169.61,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,312,2.5390001865015,2.46903811973396,"intermediate",5.32121520795449,1.67170169981693
"1999","90121",-155.84,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,312,2.88731152459957,2.69265399879292,"intermediate",5.32121520795449,1.67170169981693
"1966","40554",-526.39,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,3.40866939650086,3.02736575255355,"intermediate",5.65098926796673,1.73183062150712
"1977","40554",202.33,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,3.49277332514936,3.08136047474589,"intermediate",5.65098926796673,1.73183062150712
"1999","40554",-129.3,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,3.6268444631944,3.16743414537081,"intermediate",5.65098926796673,1.73183062150712
"1966","50299",5.9,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,297,2.34880051679101,2.34692993177983,"suppressed",5.44444040647162,1.69459497910565
"1977","50299",6.93,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,297,2.43273577745909,2.40081636912874,"suppressed",5.44444040647162,1.69459497910565
"1999","50299",-102.65,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,297,2.68450859251918,2.56245451639731,"suppressed",5.44444040647162,1.69459497910565
"1977","60145",-16.06,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,2.59054212764026,2.50212804594505,"intermediate",5.44571705187288,1.69482943768203
"1999","60145",-136.67,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,2.87858028874313,2.68704854537309,"intermediate",5.44571705187288,1.69482943768203
"1966","90276",-3.33,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,312,2.47712646246904,2.42931518890512,"intermediate",5.29494491961089,1.66675257665949
"1977","90276",-199.62,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,312,2.68546370242941,2.56306769695968,"intermediate",5.29494491961089,1.66675257665949
"1999","90276",-386.8,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,312,3.05045717324324,2.79739350522216,"intermediate",5.29494491961089,1.66675257665949
"1966","40480",0.96,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,293,1.98814828323345,2.11539119783587,"intermediate",4.8126605735022,1.57125006497981
"1977","40480",-14.42,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,293,2.10425609805427,2.18993241495084,"intermediate",4.8126605735022,1.57125006497981
"1999","40480",25.84,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,293,2.51938858856206,2.45644747385684,"intermediate",4.8126605735022,1.57125006497981
"1966","90567",-15.38,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,293,2.19733568227495,2.24968950802052,"intermediate",5.02925588081858,1.61527203694904
